transaction_id,sender_id,receiver_id,amount,timestamp
1137,44299,94670,376891,2019-06-05 14:31:00
1138,82471,77952,288956,2019-05-10 10:53:00
1139,7637,77952,288956,2019-03-21 10:42:00
1140,39500,77952,288956,2019-05-07 09:49:00
1141,42776,77952,288956,2019-02-24 14:16:00
1142,75872,77952,288956,2019-03-27 14:55:00
1143,93198,77952,288956,2019-07-05 09:28:00
1144,97709,77952,288956,2019-02-28 14:44:00
1145,22992,77952,288956,2019-03-29 09:52:00
1146,98881,77952,288956,2019-04-11 13:22:00
1147,71324,77952,288956,2019-04-05 12:07:00
1148,1126,77952,288956,2019-06-17 10:49:00
1149,51853,77952,288956,2019-05-17 12:44:00
1150,60346,77952,288956,2019-06-09 15:12:00
1151,89733,77952,288956,2019-07-12 14:26:00
1152,56678,77952,288956,2019-04-14 09:52:00
1153,33236,77952,288956,2019-06-21 12:06:00
1154,40198,77952,288956,2019-05-13 09:40:00
1155,9287,77952,288956,2019-04-13 11:08:00
1156,1549,77952,288956,2019-03-22 11:58:00
1157,35428,77952,288957,2019-04-23 10:20:00
1158,71059,77952,288957,2019-02-28 12:16:00
1159,51016,77952,288957,2019-05-23 10:03:00
1160,41568,77952,288957,2019-06-18 14:04:00
1161,16346,77952,288957,2019-03-27 11:16:00
1162,75319,77952,288957,2019-07-11 14:01:00
1163,50625,77952,288957,2019-04-24 08:19:00
1164,75610,89131,349000,2019-04-07 08:51:00
1165,42988,89131,349000,2019-06-30 08:52:00
1166,99078,89131,349000,2019-02-27 13:22:00
1167,86998,89131,349000,2019-03-22 15:27:00
1168,23147,89131,349000,2019-03-05 13:02:00
1169,77645,89131,349000,2019-03-08 15:40:00
1170,35651,89131,349000,2019-04-30 11:45:00
1171,3854,89131,349001,2019-05-17 10:36:00
1172,4443,89131,349001,2019-04-22 09:58:00
1173,58609,89131,349001,2019-05-15 14:45:00
1174,9735,89131,349001,2019-03-29 08:39:00
1175,43663,89131,349001,2019-03-01 14:24:00
1176,66349,89131,349001,2019-05-01 12:48:00
1177,23161,89131,349001,2019-05-11 09:07:00
1178,26248,89131,349001,2019-03-03 08:04:00
1179,59605,89131,349001,2019-04-07 09:59:00
1180,98642,89131,349001,2019-07-18 08:38:00
1181,93778,89131,349001,2019-04-11 10:04:00
1182,88746,89131,349001,2019-04-03 08:01:00
1183,75054,89131,349001,2019-05-13 09:33:00
1184,53219,86903,215499,2019-07-10 10:44:00
1185,50275,86903,215499,2019-06-12 08:17:00
1186,46184,86903,215499,2019-04-24 11:04:00
1187,78804,86903,215499,2019-05-11 12:19:00
1188,18690,86903,215499,2019-03-21 15:21:00
1189,46802,86903,215499,2019-05-25 12:41:00
1190,22049,86903,215499,2019-06-24 11:37:00
1191,85286,86903,215499,2019-06-15 12:33:00
1192,67817,86903,215499,2019-03-16 14:45:00
1193,51273,86903,215499,2019-02-25 10:36:00
1194,23801,86903,215499,2019-05-11 09:51:00
1195,63314,86903,215499,2019-05-27 11:25:00
1196,78644,86903,215499,2019-03-28 08:16:00
1197,79739,86903,215499,2019-05-31 10:15:00
1198,35926,86903,215499,2019-03-05 13:09:00
1199,86344,86903,215499,2019-05-30 11:24:00
1200,66835,86903,215499,2019-03-28 11:43:00
1201,10404,86903,215499,2019-05-31 11:14:00
1202,47413,86903,215499,2019-04-27 12:55:00
1203,100000,86903,215499,2019-06-30 13:54:00
1204,4348,86903,215500,2019-07-11 13:10:00
1205,2486,86903,215500,2019-03-13 13:27:00
1206,75059,86903,215500,2019-03-04 09:22:00
1207,21067,86903,215500,2019-03-25 14:14:00
1208,25848,86903,215500,2019-07-12 08:38:00
1209,81680,86903,215500,2019-06-26 12:42:00
1210,55920,86903,215500,2019-06-01 09:27:00
1211,6285,18941,386525,2019-07-01 14:29:00
1212,52830,18941,386525,2019-06-28 14:39:00
1213,29188,18941,386526,2019-05-13 14:39:00
1214,31821,18941,386526,2019-04-10 08:45:00
1215,67272,18941,386526,2019-03-17 11:51:00
1216,59142,18941,386526,2019-03-02 12:17:00
1217,88826,18941,386526,2019-05-06 08:03:00
1218,11058,18941,386526,2019-04-24 08:03:00
1219,21206,18941,386526,2019-04-02 15:35:00
1220,34047,18941,386526,2019-07-01 11:18:00
1221,45667,18941,386526,2019-03-24 09:08:00
1222,87623,18941,386526,2019-03-13 14:00:00
1223,87578,18941,386526,2019-04-25 10:13:00
1224,62587,18941,386526,2019-05-26 12:21:00
1225,51916,18941,386526,2019-03-25 11:42:00
1226,66755,18941,386526,2019-04-18 11:23:00
1227,37661,18941,386526,2019-06-05 08:13:00
1228,83585,18941,386526,2019-04-29 15:03:00
1229,71048,18941,386526,2019-07-09 09:02:00
1230,79112,18941,386526,2019-04-30 08:05:00
1231,9373,86839,478195,2019-03-10 15:34:00
1232,85972,86839,478195,2019-04-10 11:24:00
1233,65676,86839,478195,2019-03-09 11:16:00
1234,95970,86839,478195,2019-07-14 13:36:00
1235,43742,86839,478195,2019-06-08 11:33:00
1236,68061,86839,478195,2019-06-10 11:58:00
1237,43372,86839,478195,2019-04-02 11:53:00
1238,23506,86839,478195,2019-07-19 10:44:00
1239,75295,86839,478195,2019-02-24 09:35:00
1240,44499,86839,478195,2019-03-17 14:55:00
1241,26220,86839,478195,2019-04-30 09:01:00
1242,239,86839,478195,2019-07-04 15:42:00
1243,58473,86839,478195,2019-06-06 12:00:00
1244,46161,86839,478195,2019-06-19 11:09:00
1245,17130,86839,478195,2019-02-22 13:09:00
1246,59524,86839,478196,2019-06-18 08:45:00
1247,89495,42168,226478,2019-06-02 08:21:00
1248,70669,42168,226479,2019-07-18 15:54:00
1249,4474,42168,226479,2019-05-25 12:39:00
1250,80584,42168,226479,2019-03-27 08:18:00
1251,84640,42168,226479,2019-05-26 10:19:00
1252,32144,42168,226479,2019-03-09 09:15:00
1253,5185,42168,226479,2019-06-28 09:10:00
1254,70960,42168,226479,2019-05-25 09:51:00
1255,14355,42168,226479,2019-03-23 15:48:00
1256,52112,42168,226479,2019-04-04 09:46:00
1257,5128,42168,226479,2019-04-13 15:37:00
1258,73501,42168,226479,2019-03-09 09:40:00
1259,9232,42168,226479,2019-04-15 13:48:00
1260,226,42168,226479,2019-05-06 14:14:00
1261,10195,42168,226479,2019-07-15 11:23:00
1262,49635,42168,226479,2019-03-31 14:14:00
1263,71600,42168,226479,2019-03-12 13:52:00
1264,47522,42168,226479,2019-03-11 14:34:00
1265,78150,42168,226479,2019-04-27 09:13:00
1266,59800,42168,226479,2019-05-17 11:19:00
1267,6953,42168,226479,2019-07-02 11:02:00
1268,26096,42168,226479,2019-06-06 08:52:00
1269,33510,42168,226479,2019-07-15 09:37:00
1270,67834,42168,226479,2019-03-13 12:38:00
1271,12431,42168,226479,2019-06-08 08:39:00
1272,14309,42168,226479,2019-04-22 13:16:00
1273,73320,42168,226479,2019-03-08 15:17:00
1274,53121,42168,226479,2019-06-18 08:12:00
1275,3821,73055,361845,2019-02-26 15:02:00
1276,89816,73055,361845,2019-06-27 13:54:00
1277,81540,73055,361845,2019-04-30 11:35:00
1278,10402,73055,361845,2019-06-03 10:21:00
1279,36990,73055,361845,2019-04-11 13:30:00
1280,63802,73055,361845,2019-04-29 09:25:00
1281,23082,73055,361845,2019-06-06 10:31:00
1282,11910,73055,361845,2019-04-21 15:40:00
1283,99260,73055,361845,2019-04-01 12:29:00
1284,12887,73055,361845,2019-06-18 10:14:00
1285,81705,73055,361845,2019-04-29 15:08:00
1286,40037,73055,361845,2019-03-07 11:41:00
1287,52430,73055,361845,2019-04-26 14:28:00
1288,26886,73055,361845,2019-03-08 10:07:00
1289,30057,73055,361846,2019-04-23 10:10:00
1290,97808,73055,361846,2019-04-11 12:42:00
1291,57246,73055,361846,2019-07-16 09:45:00
1292,63442,73055,361846,2019-04-03 13:21:00
1293,28552,73055,361846,2019-06-19 14:15:00
1294,90899,73055,361846,2019-03-30 10:34:00
1295,77466,73055,361846,2019-05-16 10:47:00
1296,97143,42594,2011892,2019-07-04 09:55:00
1297,99212,42594,2011892,2019-03-10 10:20:00
1298,14095,42594,2011893,2019-05-04 15:16:00
1299,8956,51149,316128,2019-07-15 09:50:00
1300,23219,51149,316128,2019-04-30 10:34:00
1301,16917,51149,316128,2019-04-25 12:59:00
1302,42439,51149,316128,2019-04-11 11:05:00
1303,2896,51149,316128,2019-05-28 14:53:00
1304,68239,51149,316128,2019-04-11 10:06:00
1305,3529,51149,316128,2019-05-05 08:53:00
1306,65351,51149,316129,2019-04-29 12:47:00
1307,246,51149,316129,2019-05-19 14:34:00
1308,8822,51149,316129,2019-07-09 14:32:00
1309,41031,51149,316129,2019-05-12 13:02:00
1310,6120,51149,316129,2019-06-29 08:26:00
1311,22046,51149,316129,2019-05-08 12:33:00
1312,46198,51149,316129,2019-05-11 12:19:00
1313,19397,51149,316129,2019-06-30 10:59:00
1314,1650,51149,316129,2019-04-20 11:57:00
1315,12013,51149,316129,2019-06-15 10:36:00
1316,4530,51149,316129,2019-04-20 12:24:00
1317,46889,51149,316129,2019-05-07 11:41:00
1318,26364,51149,316129,2019-06-29 12:03:00
1319,48021,51149,316129,2019-04-02 08:51:00
1320,40267,51149,316129,2019-03-19 11:25:00
1321,15746,83790,274712,2019-06-07 09:20:00
1322,15100,83790,274712,2019-04-17 15:23:00
1323,58428,83790,274712,2019-06-26 11:15:00
1324,61733,83790,274712,2019-05-26 09:22:00
1325,85462,83790,274713,2019-05-29 14:44:00
1326,6281,83790,274713,2019-06-22 13:06:00
1327,26416,83790,274713,2019-04-06 11:01:00
1328,49391,83790,274713,2019-03-06 09:56:00
1329,63679,83790,274713,2019-06-06 09:18:00
1330,56410,83790,274713,2019-03-09 12:23:00
1331,9277,83790,274713,2019-02-27 11:19:00
1332,29754,83790,274713,2019-07-14 08:06:00
1333,26579,83790,274713,2019-04-10 09:49:00
1334,26448,83790,274713,2019-03-25 09:38:00
1335,8654,83790,274713,2019-05-01 12:45:00
1336,52096,83790,274713,2019-03-01 08:39:00
1337,99754,83790,274713,2019-05-19 08:56:00
1338,14613,83790,274713,2019-07-09 13:29:00
1339,24405,83790,274713,2019-05-01 08:49:00
1340,20261,83790,274713,2019-03-18 11:50:00
1341,15988,83790,274713,2019-06-05 12:13:00
1342,59891,83790,274713,2019-06-03 10:50:00
1343,78832,83790,274713,2019-04-12 12:43:00
1344,9614,83790,274713,2019-06-08 08:03:00
1345,88290,83790,274713,2019-02-28 09:20:00
1346,77370,83790,274713,2019-05-03 12:08:00
1347,58669,83790,274713,2019-07-11 12:45:00
1348,728,83790,274713,2019-07-08 12:52:00
1349,64353,74713,1310436,2019-06-11 13:00:00
1350,17894,74713,1310436,2019-05-30 09:10:00
1351,40237,74713,1310437,2019-03-18 13:14:00
1352,58854,74713,1310437,2019-03-23 13:54:00
1353,56874,74713,1310437,2019-04-25 11:40:00
1354,52734,74713,1310437,2019-05-06 14:08:00
1355,32713,77508,445248,2019-07-15 13:12:00
1356,71486,77508,445248,2019-06-02 12:17:00
1357,20358,77508,445248,2019-03-26 10:10:00
1358,77549,77508,445248,2019-04-18 14:32:00
1359,92740,77508,445248,2019-06-02 08:33:00
1360,37414,77508,445248,2019-05-22 12:09:00
1361,48631,77508,445248,2019-05-13 14:41:00
1362,58492,77508,445248,2019-04-30 08:44:00
1363,71160,77508,445248,2019-07-03 08:12:00
1364,57896,77508,445249,2019-03-08 09:43:00
1365,22313,77508,445249,2019-07-03 11:52:00
1366,80105,77508,445249,2019-03-17 14:37:00
1367,76977,77508,445249,2019-03-28 13:12:00
1368,90128,77508,445249,2019-04-16 11:45:00
1369,41512,77508,445249,2019-05-23 08:32:00
1370,69445,77508,445249,2019-05-19 14:51:00
1371,99359,77508,445249,2019-04-27 11:21:00
1372,89799,95498,281506,2019-02-25 14:49:00
1373,8439,95498,281506,2019-04-15 08:15:00
1374,60722,95498,281506,2019-06-14 12:06:00
1375,59359,95498,281506,2019-03-06 11:41:00
1376,56249,95498,281506,2019-05-24 09:49:00
1377,60661,95498,281506,2019-07-09 14:26:00
1378,6752,95498,281506,2019-04-03 11:02:00
1379,73912,95498,281506,2019-05-06 15:32:00
1380,65179,95498,281506,2019-02-21 09:47:00
1381,14146,95498,281506,2019-03-11 14:09:00
1382,14092,95498,281506,2019-04-05 12:20:00
1383,862,95498,281506,2019-07-18 09:11:00
1384,28267,95498,281506,2019-04-06 10:56:00
1385,51514,95498,281506,2019-05-31 14:09:00
1386,14126,95498,281506,2019-06-13 09:11:00
1387,53999,95498,281506,2019-03-18 15:11:00
1388,95231,95498,281506,2019-06-11 14:47:00
1389,25156,95498,281506,2019-05-20 10:09:00
1390,95979,95498,281507,2019-03-26 14:40:00
1391,71687,95498,281507,2019-06-11 10:33:00
1392,66923,95498,281507,2019-07-01 13:37:00
1393,5780,95498,281507,2019-04-05 08:54:00
1394,84359,95498,281507,2019-05-17 10:49:00
1395,82135,95498,281507,2019-04-29 15:27:00
1396,15214,95498,281507,2019-03-13 14:05:00
1397,4986,95498,281507,2019-03-03 12:41:00
1398,89938,95498,281507,2019-06-07 14:53:00
1399,8764,60280,2124536,2019-04-20 09:35:00
1400,76487,57212,3973331,2019-03-18 12:04:00
1401,37401,37131,4689663,2019-07-08 11:08:00
1402,5490,51446,6080470,2019-04-01 13:40:00
1403,4859,19283,277215,2019-04-14 08:02:00
1404,13983,54664,4793288,2019-07-14 14:38:00
1405,41370,78452,6531605,2019-06-01 11:04:00
1406,44836,49597,1893610,2019-06-28 13:40:00
1407,19236,29620,1457754,2019-06-24 15:41:00
1408,11620,41819,6086012,2019-05-21 13:12:00
1409,16286,61097,2501756,2019-05-18 15:52:00
1410,27507,80925,1262145,2019-06-11 13:30:00
1411,23347,54049,980693,2019-07-16 14:10:00
1412,29492,43138,1335905,2019-06-18 10:42:00
1413,39266,82238,2405323,2019-04-08 13:24:00
1414,94234,25797,1735501,2019-03-24 08:41:00
1415,61010,28003,4708816,2019-07-18 14:14:00
1416,95582,96373,5458852,2019-04-17 14:58:00
1417,97892,34278,6194378,2019-03-07 10:14:00
1418,12652,94211,5644467,2019-03-05 11:30:00
1419,51792,52614,567299,2019-05-08 08:51:00
1420,29947,29996,1153116,2019-03-11 14:45:00
1421,18803,7426,6375559,2019-04-13 11:58:00
1422,31287,85814,266502,2019-05-19 11:30:00
1423,16409,32349,4478012,2019-04-22 11:58:00
1424,33979,40273,1030238,2019-06-01 10:20:00
1425,93407,56028,3478319,2019-07-19 14:07:00
1426,70010,37329,4813926,2019-05-11 14:30:00
1427,66916,54497,3424435,2019-05-09 08:55:00
1428,62348,17345,6421415,2019-06-05 12:11:00
1429,93710,45806,3012335,2019-06-03 13:02:00
1430,35086,36839,4266693,2019-03-02 09:32:00
1431,45526,18743,395032,2019-05-25 13:49:00
1432,99751,17283,6139986,2019-06-24 09:45:00
1433,5499,88631,3152907,2019-05-01 12:40:00
1434,86622,61158,5748999,2019-03-16 12:01:00
1435,94485,13021,6403504,2019-05-23 11:56:00
1436,63307,35542,6360313,2019-03-29 09:36:00
1437,95376,59438,5072865,2019-06-19 09:00:00
1438,86807,13105,4582171,2019-04-03 14:41:00
1439,88920,71196,2059672,2019-05-07 15:46:00
1440,334,28048,4628330,2019-07-03 12:28:00
1441,17447,12872,1797725,2019-03-04 09:12:00
1442,98282,7583,1218243,2019-05-11 10:38:00
1443,31654,50710,3368585,2019-03-19 08:50:00
1444,11850,55033,4040477,2019-03-12 09:47:00
1445,93901,10853,2387903,2019-07-02 08:15:00
1446,32093,32298,2529811,2019-06-06 11:29:00
1447,58094,16511,737413,2019-02-27 15:48:00
1448,7480,80408,4973740,2019-06-14 10:30:00
1449,9700,51915,4234770,2019-03-22 12:13:00
1450,1841,83673,99015,2019-04-01 09:41:00
1451,9841,832,5185606,2019-07-02 08:15:00
1452,41634,98596,2262363,2019-05-25 12:23:00
1453,2476,92988,4942500,2019-04-15 12:35:00
1454,6380,80401,630852,2019-06-12 09:59:00
1455,45330,42228,5622169,2019-07-12 10:46:00
1456,47807,45676,3597983,2019-04-05 14:49:00
1457,52358,10910,270079,2019-05-19 13:55:00
1458,45465,7187,5102151,2019-06-23 15:27:00
1459,12533,90499,716889,2019-07-06 14:32:00
1460,83100,3425,5940457,2019-07-16 08:58:00
1461,62379,26827,3083877,2019-05-04 11:41:00
1462,23867,33114,1013817,2019-06-11 10:02:00
1463,1683,96773,6468847,2019-06-02 11:29:00
1464,99938,85146,68412,2019-03-20 12:32:00
1465,60976,5502,5902402,2019-06-18 10:31:00
1466,96739,93138,6708425,2019-05-31 14:51:00
1467,41277,41940,2814402,2019-05-09 14:30:00
1468,18561,99227,144129,2019-06-05 13:56:00
1469,74876,82022,2086414,2019-03-13 11:01:00
1470,11942,44430,4085522,2019-06-11 13:44:00
1471,22427,58899,4687751,2019-03-31 15:14:00
1472,66575,48350,205063,2019-05-17 08:37:00
1473,48345,52387,6423218,2019-04-25 14:45:00
1474,68313,41261,6820416,2019-06-06 12:15:00
1475,71399,97607,2854607,2019-05-25 09:42:00
1476,29367,65274,6525482,2019-03-12 10:21:00
1477,86475,57603,4987131,2019-06-09 09:15:00
1478,67051,427,6696099,2019-03-19 09:17:00
1479,4944,15821,2326034,2019-06-14 13:32:00
1480,86515,54356,3994096,2019-02-25 12:14:00
1481,94865,71432,2717636,2019-02-26 08:42:00
1482,21769,2665,1192521,2019-06-26 12:45:00
1483,37691,91694,1850652,2019-07-05 09:12:00
1484,15889,77721,3574931,2019-04-12 12:33:00
1485,20300,67339,3617276,2019-05-07 12:37:00
1486,6619,22080,1331102,2019-06-09 12:42:00
1487,16037,21259,2686780,2019-03-06 15:33:00
1488,63509,26706,2002309,2019-03-25 08:34:00
1489,78648,26058,4421742,2019-07-01 09:14:00
1490,38478,38565,2399232,2019-03-13 09:40:00
1491,78997,4416,4607528,2019-04-15 13:23:00
1492,22294,24762,4452946,2019-06-19 09:25:00
1493,43819,80863,5178847,2019-04-17 15:11:00
1494,34757,15632,4710952,2019-04-15 10:59:00
1495,35516,18230,4371863,2019-03-12 14:50:00
1496,63240,77225,4757853,2019-03-22 08:44:00
1497,57731,1811,5955243,2019-03-14 10:49:00
1498,21507,13013,6434292,2019-04-03 13:58:00
1499,80394,19157,3576233,2019-05-17 09:04:00
1500,31696,66443,3261600,2019-07-06 13:34:00
1501,5442,92022,4287159,2019-03-03 10:39:00
1502,54513,40291,3355181,2019-05-29 15:19:00
1503,45772,24950,131219,2019-06-14 15:09:00
1504,89256,86888,2167974,2019-03-22 13:16:00
1505,33769,56431,917735,2019-06-28 11:52:00
1506,44595,51089,4928819,2019-06-05 08:10:00
1507,92103,29315,3107620,2019-06-14 08:59:00
1508,84299,14151,543216,2019-03-19 09:42:00
1509,18125,52747,5074243,2019-04-04 10:56:00
1510,47071,72753,3768592,2019-04-17 12:25:00
1511,67019,21135,2934138,2019-07-05 11:53:00
1512,34941,3332,2347046,2019-05-15 12:59:00
1513,27986,76031,5280855,2019-02-23 13:05:00
1514,32822,99632,2623132,2019-04-20 14:31:00
1515,82008,92672,3111675,2019-05-09 10:18:00
1516,42627,30509,2608003,2019-07-12 09:26:00
1517,86479,69414,4880488,2019-05-03 08:27:00
1518,1895,66200,592123,2019-05-31 12:44:00
1519,48135,93608,6442557,2019-07-13 12:38:00
1520,93228,66160,5370378,2019-04-07 10:27:00
1521,48423,22491,4616652,2019-04-07 12:26:00
1522,15335,48518,631415,2019-04-14 13:13:00
1523,38256,18166,4166313,2019-04-05 12:05:00
1524,83611,93313,4979620,2019-03-03 10:03:00
1525,71371,53821,5279346,2019-06-06 11:07:00
1526,36856,28476,3090646,2019-04-22 11:08:00
1527,42005,6034,4714192,2019-04-05 15:27:00
1528,93017,27061,3935548,2019-04-29 11:23:00
1529,76155,96092,1435180,2019-07-07 13:13:00
1530,54787,35133,519708,2019-05-09 09:07:00
1531,50094,90993,5189387,2019-07-03 12:16:00
1532,32142,38108,3316517,2019-02-20 14:45:00
1533,50341,82940,3754021,2019-02-24 08:11:00
1534,4470,84461,2596920,2019-03-30 14:16:00
1535,5396,23417,316393,2019-07-16 15:28:00
1536,95201,4542,5104924,2019-07-09 09:30:00
1537,11699,93579,2987751,2019-06-13 11:30:00
1538,72763,23600,5913611,2019-06-27 14:04:00
1539,20909,39331,5760785,2019-05-24 10:24:00
1540,29594,62188,5549084,2019-06-26 15:41:00
1541,58105,16569,4569024,2019-06-12 15:56:00
1542,66704,95558,2826744,2019-03-17 10:02:00
1543,1897,24338,1642372,2019-05-11 15:30:00
1544,55923,56983,5400135,2019-04-08 11:34:00
1545,36246,84211,572349,2019-07-15 10:55:00
1546,86178,78562,4056756,2019-04-25 10:48:00
1547,2476,85333,1824805,2019-06-02 11:08:00
1548,72995,80260,4129042,2019-03-17 12:14:00
1549,12870,70402,535208,2019-07-16 08:47:00
1550,10859,48510,5544956,2019-03-25 10:21:00
1551,78139,25401,1684039,2019-07-17 10:25:00
1552,33855,95164,4027140,2019-03-29 13:25:00
1553,6727,58630,6455691,2019-06-08 09:32:00
1554,21533,40003,3621697,2019-03-26 14:08:00
1555,83352,25201,1111902,2019-03-05 10:58:00
1556,36106,23286,3640278,2019-03-01 12:56:00
1557,62714,67579,3633901,2019-03-08 09:15:00
1558,84426,60595,2757093,2019-06-15 14:01:00
1559,87486,55111,860940,2019-03-03 15:56:00
1560,79037,61076,5433625,2019-06-17 15:54:00
1561,65197,5746,2844407,2019-07-12 15:13:00
1562,13594,64373,2093588,2019-06-27 08:48:00
1563,65883,24748,867977,2019-07-10 09:19:00
1564,25929,17258,4497752,2019-06-06 12:00:00
1565,48309,87296,3058326,2019-06-27 11:03:00
1566,91306,77046,5823140,2019-03-30 15:48:00
1567,11525,75209,6465639,2019-03-21 09:59:00
1568,84215,63021,1232548,2019-04-21 12:32:00
1569,76718,42277,1736416,2019-04-22 15:09:00
1570,20051,87338,3874713,2019-04-26 10:33:00
1571,69988,11091,5959298,2019-07-16 14:44:00
1572,66379,60426,4227321,2019-02-27 08:08:00
1573,78243,24444,3418208,2019-07-13 09:19:00
1574,29763,17266,3405797,2019-06-11 08:59:00
1575,87164,87335,447595,2019-06-05 12:40:00
1576,65823,39370,3837109,2019-05-09 10:01:00
1577,4113,85486,2269971,2019-03-01 12:41:00
1578,45407,94679,6819592,2019-04-14 10:35:00
1579,33189,58513,4034093,2019-03-02 10:03:00
1580,24009,99360,1784913,2019-05-01 08:25:00
1581,8581,27487,1349463,2019-07-01 08:32:00
1582,70889,36540,3453599,2019-05-07 14:14:00
1583,349,6966,3750180,2019-06-07 11:12:00
1584,72130,26194,3816892,2019-05-02 11:52:00
1585,14057,33935,611056,2019-05-02 14:13:00
1586,1646,87331,112917,2019-06-02 09:52:00
1587,82959,5634,3291373,2019-04-16 11:44:00
1588,97278,9091,1898417,2019-06-15 10:30:00
1589,69663,51624,3530283,2019-05-19 11:13:00
1590,35511,75542,448910,2019-07-06 12:58:00
1591,32042,72317,5712794,2019-05-10 09:16:00
1592,81273,46402,2936526,2019-04-14 14:58:00
1593,82705,31310,514418,2019-03-06 12:30:00
1594,64028,27444,646119,2019-03-07 11:50:00
1595,33718,69566,670391,2019-07-01 08:03:00
1596,52088,41176,2181996,2019-04-12 09:57:00
1597,45294,6199,5959988,2019-05-27 10:35:00
1598,17576,83939,185456,2019-02-24 11:21:00
1599,70010,38565,6878958,2019-05-22 15:32:00
1600,11699,832,1702403,2019-06-30 13:38:00
1601,33769,60595,5126204,2019-03-28 11:45:00
1602,41634,76031,1853925,2019-07-17 08:05:00
1603,11525,15632,4972373,2019-04-28 15:48:00
1604,93710,36856,4440241,2019-04-17 15:46:00
1605,1683,11620,3606548,2019-04-21 15:50:00
1606,1895,42005,4855182,2019-06-08 14:13:00
1607,86807,29492,4397517,2019-03-17 12:54:00
1608,63307,35511,2071229,2019-05-01 12:32:00
1609,39370,21533,2001168,2019-06-17 15:27:00
1610,99632,32042,1589935,2019-06-07 12:20:00
1611,99632,7480,2892068,2019-03-26 12:28:00
1612,55033,55923,3405904,2019-07-16 12:13:00
1613,87338,16037,6063558,2019-06-26 12:39:00
1614,82940,10853,262460,2019-05-16 11:02:00
1615,45806,15632,1796475,2019-04-19 08:54:00
1616,93579,18166,624864,2019-06-20 09:11:00
1617,15632,35133,1244016,2019-07-16 12:16:00
1618,83939,18230,1268221,2019-05-23 13:10:00
1619,41819,31439,4007857,2019-03-12 09:44:00
1620,30509,43439,5384694,2019-04-19 15:37:00
1621,36839,30965,4588859,2019-06-29 11:36:00
1622,36839,37177,1296433,2019-07-13 13:43:00
1623,80401,43439,5255938,2019-04-10 14:56:00
1624,11620,82688,3529488,2019-05-05 09:38:00
1625,45772,82410,4040534,2019-05-05 13:30:00
1626,17447,75076,4128552,2019-06-25 09:38:00
1627,62348,30105,6306849,2019-06-02 08:23:00
1628,79037,41220,5901524,2019-06-01 08:33:00
1629,93608,60094,1224808,2019-03-22 13:31:00
1630,60595,7806,6715748,2019-06-17 10:59:00
1631,80925,16595,4775669,2019-06-17 14:53:00
1632,23417,34544,3840604,2019-03-30 13:31:00
1633,94211,90146,2609475,2019-03-26 14:23:00
1634,52358,70742,4069285,2019-05-04 12:46:00
1635,82008,16524,6419065,2019-02-26 10:29:00
1636,62348,70964,5612589,2019-03-22 11:29:00
1637,1841,71167,2106105,2019-04-30 09:25:00
1638,6727,23494,2724504,2019-03-01 13:19:00
1639,21254,33855,3135930,2019-04-12 11:31:00
1640,21955,20300,2808503,2019-05-19 08:11:00
1641,3092,22427,1145624,2019-07-13 08:19:00
1642,18626,29492,4629576,2019-06-02 13:21:00
1643,16595,41370,5178964,2019-05-25 12:33:00
1644,76026,62188,5217932,2019-04-22 11:14:00
1645,8056,50710,3174284,2019-07-05 14:32:00
1646,88645,17283,93827,2019-04-29 09:41:00
1647,39060,29315,5993255,2019-06-10 15:46:00
1648,7038,83673,2052036,2019-04-17 13:16:00
1649,4161,18561,6875557,2019-04-16 09:29:00
1650,37177,27986,2306338,2019-05-26 15:56:00
1651,82930,39266,6445058,2019-05-03 12:37:00
1652,82688,63240,959936,2019-04-15 08:32:00
1653,82930,18125,1977604,2019-05-09 13:41:00
1654,82930,21135,359943,2019-04-29 12:05:00
1655,71475,52387,2218230,2019-05-02 14:56:00
1656,30965,51446,4268081,2019-07-04 13:59:00
1657,31439,96773,3367443,2019-04-04 09:01:00
1658,82930,52747,3380428,2019-06-01 15:38:00
1659,27283,77879,328738,2019-05-22 13:42:00
1660,27283,84171,328738,2019-05-10 13:07:00
1661,27283,88291,328738,2019-06-29 09:45:00
1662,27283,69374,328738,2019-04-18 10:43:00
1663,27283,40542,328738,2019-04-20 15:31:00
1664,27283,15631,328738,2019-05-12 08:59:00
1665,27283,79182,328738,2019-04-04 08:37:00
1666,27283,42325,328738,2019-02-25 10:30:00
1667,27283,30617,328738,2019-06-10 12:55:00
1668,27283,699,328738,2019-02-20 13:29:00
1669,27283,25903,328738,2019-04-30 13:41:00
1670,27283,200,328738,2019-04-10 14:51:00
1671,27283,66844,328739,2019-02-21 09:35:00
1672,27283,32925,328739,2019-05-16 09:50:00
1673,27283,12802,328739,2019-07-14 11:38:00
1674,27283,62007,328739,2019-04-12 09:28:00
1675,96057,62983,170114,2019-05-16 09:42:00
1676,96057,92703,170114,2019-06-15 13:10:00
1677,96057,84145,170114,2019-05-04 11:30:00
1678,96057,53361,170114,2019-06-09 10:25:00
1679,96057,26494,170114,2019-07-07 12:28:00
1680,96057,50151,170114,2019-07-07 14:43:00
1681,96057,1503,170114,2019-05-22 13:01:00
1682,96057,79367,170114,2019-04-22 12:10:00
1683,96057,98815,170114,2019-04-26 09:27:00
1684,96057,99099,170114,2019-03-09 11:45:00
1685,96057,2474,170114,2019-06-15 11:19:00
1686,96057,58010,170114,2019-07-13 13:47:00
